EC_S1_WO26           01 1  5 08 03 02 01 -1733.0   1.5   1.3    60.7   486.0 -2550.0 -2500.0
EC_S1_WO27           01 1  5 08 03 02 02 -1708.0   1.5   1.3    61.4   491.6 -2550.0 -2500.0
EC_S1_WO28           01 1  5 08 03 02 03 -1653.0   1.5   1.3    60.6   485.5 -2550.0 -2500.0
EC_S1_WO29           01 1  5 08 03 02 04 -1736.0   1.5   1.3    60.8   487.0 -2550.0 -2500.0
EC_S1_WO30           01 1  5 08 03 02 05 -1818.0   1.5   1.3    60.7   486.2 -2550.0 -2500.0
EC_S1_WO31           01 1  5 08 03 02 06 -1775.0   1.5   1.3    60.8   486.7 -2550.0 -2500.0
EC_S1_WO32           01 1  5 08 03 02 07 -1817.0   1.5   1.3    60.6   485.2 -2550.0 -2500.0
EC_S1_WO33           01 1  5 08 03 02 08 -1767.0   1.5   1.3    61.2   490.1 -2550.0 -2500.0
EC_S1_WO34           01 1  5 08 03 02 09 -1849.0   1.5   1.3    60.8   486.9 -2550.0 -2500.0
EC_S1_WO35           01 1  5 08 03 02 10 -1805.0   1.5   1.3    60.8   487.1 -2550.0 -2500.0
EC_S1_WO36           01 1  5 08 03 02 11 -1915.0   1.5   1.3    60.2   482.0 -2550.0 -2500.0
