SC_S4_41_R		 8 1 12  3  8  2  5  -2500.0 3.0 3.0  61.3  61.3 -2550.0 -2500.0
SC_S4_42_R		 8 1 12  3  8  2  6  -2500.0 3.0 3.0  61.6  61.6 -2550.0 -2500.0
SC_S4_43_R		 8 1 12  3  8  2 10  -2500.0 3.0 3.0  60.6  60.6 -2550.0 -2500.0
SC_S4_44_R		 8 1 12  3  8  2  8  -2442.4 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S4_45_R		 8 1 12  3  8  2  9  -2500.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S3_24_L		 8 1 12  3  7  2  0  -1774.2 3.0 3.0  60.8  60.8 -2550.0 -2500.0
SC_S3_25_L		 8 1 12  3  7  2  1  -2244.8 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S3_26_L		 8 1 12  3  7  2  2  -1615.6 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S3_27_L		 8 1 12  3  7  2  3  -2500.0 3.0 3.0  60.5  60.5 -2550.0 -2500.0
SC_S3_28_L		 8 1 12  3  7  2  4  -2445.4 3.0 3.0  60.8  60.8 -2550.0 -2500.0
SC_S3_29_L		 8 1 12  3  7  2  5  -2432.3 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S3_30_L		 8 1 12  3  7  2  6  -1535.8 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S3_31_L		 8 1 12  3  7  2  7  -2500.0 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S3_32_L		 8 1 12  3  7  2  8  -2500.0 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S3_33_L		 8 1 12  3  7  2  9  -1570.7 3.0 3.0  60.6  60.6 -2550.0 -2500.0
SC_S3_34_L		 8 1 12  3  7  2 10  -2374.2 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S3_35_L		 8 1 12  3  7  2 11  -2233.3 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S3_36_L		 8 1 12  3  6  2  0  -2117.4 3.0 3.0  60.3 482.6 -2550.0 -2500.0
SC_S3_37_L		 8 1 12  3  6  2  1  -1743.2 3.0 3.0  60.6 484.8 -2550.0 -2500.0
SC_S3_38_L		 8 1 12  3  6  2  2  -1447.5 3.0 3.0  60.6 485.1 -2550.0 -2500.0
SC_S3_39_L		 8 1 12  3  6  2  3  -2323.0 3.0 3.0  60.6 485.2 -2550.0 -2500.0
SC_S3_40_L		 8 1 12  3  6  2  4  -2500.0 3.0 3.0  61.1 488.9 -2550.0 -2500.0
SC_S3_41_L		 8 1 12  3  6  2  5  -2500.0 3.0 3.0  60.8 487.0 -2550.0 -2500.0
SC_S3_42_L		 8 1 12  3  6  2  6  -2500.0 3.0 3.0  60.9 487.6 -2550.0 -2500.0
SC_S3_43_L		 8 1 12  3  6  2  7  -2500.0 3.0 3.0  60.9 487.5 -2550.0 -2500.0
