SC_S2_41_L		 7 1 12  4  6  2  5  -2500.0 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S2_42_L		 7 1 12  4  6  2  6  -2300.0 3.0 3.0  61.2  61.2 -2550.0 -2500.0
SC_S2_43_L		 7 1 12  4  6  2  7  -2359.2 3.0 3.0  60.6  60.6 -2550.0 -2500.0
SC_S2_44_L		 7 1 12  4  6  2  8  -2500.0 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S2_45_L		 7 1 12  4  6  2  9  -2500.0 3.0 3.0  60.8  60.8 -2550.0 -2500.0
SC_S2_24_R		 7 1 12  4  1  2  0  -2451.5 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S2_25_R		 7 1 12  4  1  2  1  -2500.0 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S2_26_R		 7 1 12  4  1  2  2  -2395.6 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S2_27_R		 7 1 12  4  1  2  3  -2500.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S2_28_R		 7 1 12  4  1  2  4  -2200.0 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S2_29_R		 7 1 12  4  1  2  5  -2500.0 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S2_30_R		 7 1 12  4  1  2  6  -2085.9 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S2_31_R		 7 1 12  4  1  2  7  -2500.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S2_32_R		 7 1 12  4  1  2  8  -2500.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S2_33_R		 7 1 12  4  1  2  9  -2500.0 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S2_34_R		 7 1 12  4  1  2 10  -2420.1 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S2_35_R		 7 1 12  4  1  2 11  -2303.0 3.0 3.0  60.6  60.6 -2550.0 -2500.0
SC_S2_36_R		 7 1 12  4  4  2  0  -2330.7 3.0 3.0  61.2  61.2 -2550.0 -2500.0
SC_S2_37_R		 7 1 12  4  4  2  1  -2156.7 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S2_38_R		 7 1 12  4  4  2  2  -2325.9 3.0 3.0  61.2  61.2 -2550.0 -2500.0
SC_S2_39_R		 7 1 12  4  4  2  3  -2280.6 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S2_40_R		 7 1 12  4  4  2  4  -1787.7 3.0 3.0  61.5  61.5 -2550.0 -2500.0
SC_S2_41_R		 7 1 12  4  4  2  5  -2500.0 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S2_42_R		 7 1 12  4  4  2  6  -2500.0 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S2_43_R		 7 1 12  4  4  2  7  -2500.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S2_44_R		 7 1 12  4  4  2  8  -1569.8 3.0 3.0  61.2  61.2 -2550.0 -2500.0
SC_S2_45_R		 7 1 12  4  4  2  9  -2500.0 3.0 3.0  61.2  61.2 -2550.0 -2500.0
