LAC_S2_OUT_LL_04   04 1 09 04 00 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_05   04 1 09 04 00 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_06   04 1 09 04 00 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_07   04 1 09 04 00 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_08   04 1 09 04 00 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_09   04 1 09 04 00 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_10   04 1 09 04 00 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_11   04 1 09 04 00 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_12   04 1 09 04 00 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_13   04 1 09 04 00 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_14   04 1 09 04 00 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_15   04 1 09 04 00 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_16   04 1 09 04 00 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_17   04 1 09 04 01 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_18   04 1 09 04 01 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_19   04 1 09 04 01 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_20   04 1 09 04 01 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_21   04 1 09 04 01 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_22   04 1 09 04 01 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_23   04 1 09 04 01 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_24   04 1 09 04 01 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_01   04 1 09 04 01 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_02   04 1 09 04 01 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_03   04 1 09 04 01 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_04   04 1 09 04 01 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_05   04 1 09 04 01 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_06   04 1 09 04 01 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_07   04 1 09 04 01 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_08   04 1 09 04 01 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_09   04 1 09 04 02 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_10   04 1 09 04 02 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_11   04 1 09 04 02 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_12   04 1 09 04 02 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_13   04 1 09 04 02 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_14   04 1 09 04 02 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_15   04 1 09 04 02 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_16   04 1 09 04 02 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_17   04 1 09 04 02 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_18   04 1 09 04 02 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_19   04 1 09 04 02 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_20   04 1 09 04 02 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_21   04 1 09 04 02 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_22   04 1 09 04 02 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_23   04 1 09 04 02 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_24   04 1 09 04 02 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_25   04 1 09 04 03 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_26   04 1 09 04 03 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_27   04 1 09 04 03 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_28   04 1 09 04 03 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_29   04 1 09 04 03 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_30   04 1 09 04 03 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_31   04 1 09 04 03 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_32   04 1 09 04 03 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_33   04 1 09 04 03 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_34   04 1 09 04 03 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_35   04 1 09 04 03 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_36   04 1 09 04 03 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_37   04 1 09 04 03 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_38   04 1 09 04 03 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_39   04 1 09 04 03 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LS_40   04 1 09 04 03 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_01   04 1 09 04 04 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_02   04 1 09 04 04 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_03   04 1 09 04 04 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_04   04 1 09 04 04 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
