CR5_00_08             2 1 99  5 00 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_00_09             2 1 99  5 00 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_00_10             2 1 99  5 00 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_00_11             2 1 99  5 00 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_01_00             2 1 99  5 01 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_01_01             2 1 99  5 01 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_01_02             2 1 99  5 01 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_01_03             2 1 99  5 01 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_01_04             2 1 99  5 01 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_01_05             2 1 99  5 01 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_01_06             2 1 99  5 01 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_01_07             2 1 99  5 01 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_01_08             2 1 99  5 01 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_01_09             2 1 99  5 01 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_01_10             2 1 99  5 01 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_01_11             2 1 99  5 01 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_01_00             3 1 99  7 01 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_01_01             3 1 99  7 01 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_01_02             3 1 99  7 01 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_01_03             3 1 99  7 01 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_01_04             3 1 99  7 01 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_01_05             3 1 99  7 01 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_01_06             3 1 99  7 01 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_01_07             3 1 99  7 01 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_01_08             3 1 99  7 01 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_01_09             3 1 99  7 01 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_01_10             3 1 99  7 01 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_01_11             3 1 99  7 01 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_02_00             3 1 99  7 02 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
